0,0,0,0,1,0,0,0.000796327
0.01,0,0,0,1,0,0,0.000796327
0.02,0,0,0,1,0,0,0.000796327
0.03,0,0,0,1,0,0,0.000796327
0.04,0,0,0,1,0,0,0.000796327
0.05,0,0,0,1,0,0,0.000796327
0.06,0,0,0,1,0,0,0.000796327
0.07,0,0,0,1,0,0,0.000796327
0.08,0,0,0,1,0,0,0.000796327
0.09,0,0,0,1,0,0,0.000796327
0.1,0,0,0,1,0,0,0.000796327
0.11,0,0,0,1,0,0,0.000796327
0.12,0,0,0,1,0,0,0.000796327
0.13,0,0,0,1,0,0,0.000796327
0.14,0,0,0,1,0,0,0.000796327
0.15,0,0,0,1,0,0,0.000796327
0.16,0,0,0,1,0,0,0.000796327
0.17,0,0,0,1,0,0,0.000796327
0.18,0,0,0,1,0,0,0.000796327
0.19,0,0,0,1,0,0,0.000796327
0.2,0,0,0,1,0,0,0.000796327
0.21,0,0,0,1,0,0,0.000796327
0.22,0,0,0,1,0,0,0.000796327
0.23,0,0,0,1,0,0,0.000796327
0.24,0,0,0,1,0,0,0.000796327
0.25,0,0,0,1,0,0,0.000796327
0.26,0,0,0,1,0,0,0.000796327
0.27,0,0,0,1,0,0,0.000796327
0.28,0,0,0,1,0,0,0.000796327
0.29,0,0,0,1,0,0,0.000796327
0.3,0,0,0,1,0,0,0.000796327
0.31,0,0,0,1,0,0,0.000796327
0.32,0,0,0,1,0,0,0.000796327
0.33,0,0,0,1,0,0,0.000796327
0.34,0,0,0,1,0,0,0.000796327
0.35,0,0,0,1,0,0,0.000796327
0.36,0,0,0,1,0,0,0.000796327
0.37,0,0,0,1,0,0,0.000796327
0.38,0,0,0,1,0,0,0.000796327
0.39,0,0,0,1,0,0,0.000796327
0.4,0,0,0,1,0,0,0.000796327
0.41,0,0,0,1,0,0,0.000796327
0.42,0,0,0,1,0,0,0.000796327
0.43,0,0,0,1,0,0,0.000796327
0.44,0,0,0,1,0,0,0.000796327
0.45,0,0,0,1,0,0,0.000796327
0.46,0,0,0,1,0,0,0.000796327
0.47,0,0,0,1,0,0,0.000796327
0.48,0,0,0,1,0,0,0.000796327
0.49,0,0,0,1,0,0,0.000796327
0.5,0,0,0,1,0,0,0.000796327
0.51,0,0,0,1,0,0,0.000796327
0.52,0,0,0,1,0,0,0.000796327
0.53,0,0,0,1,0,0,0.000796327
0.54,0,0,0,1,0,0,0.000796327
0.55,0,0,0,1,0,0,0.000796327
0.56,0,0,0,1,0,0,0.000796327
0.57,0,0,0,1,0,0,0.000796327
0.58,0,0,0,1,0,0,0.000796327
